ANGLE, -0.20, 0.03, 0.26, -0.15, -0.46
ANGLE, -0.22, 0.01, 0.25, 0.11, -0.38
ANGLE, -0.20, -0.01, 0.21, -0.14, -0.04
ANGLE, -0.19, -0.03, 0.20, 0.12, -0.13
ANGLE, -0.19, -0.05, 0.16, -0.18, -0.17
ANGLE, -0.19, -0.06, 0.16, 0.12, -0.17
ANGLE, -0.19, -0.07, 0.16, 0.15, -0.21
ANGLE, -0.18, -0.09, 0.15, 0.06, -0.12
ANGLE, -0.18, -0.10, 0.13, -0.08, -0.17
ANGLE, -0.17, -0.10, 0.10, -0.11, -0.08
ANGLE, -0.18, -0.11, 0.08, -0.15, -0.25
ANGLE, -0.19, -0.12, 0.08, 0.08, -0.25
ANGLE, -0.19, -0.13, 0.07, 0.02, -0.25
ANGLE, -0.20, -0.13, 0.08, 0.14, -0.29
ANGLE, -0.20, -0.14, 0.06, -0.12, -0.17
ANGLE, -0.19, -0.15, 0.04, -0.09, -0.08
ANGLE, -0.18, -0.15, 0.05, 0.15, -0.13
ANGLE, -0.18, -0.15, 0.05, 0.00, -0.17
ANGLE, -0.18, -0.16, 0.04, -0.08, -0.17
ANGLE, -0.18, -0.16, 0.02, -0.11, -0.21
ANGLE, -0.19, -0.16, -0.01, -0.24, -0.25
ANGLE, -0.18, -0.16, -0.02, -0.18, -0.08
ANGLE, -0.20, -0.17, -0.02, 0.05, -0.37
ANGLE, -0.21, -0.17, -0.01, 0.09, -0.29
ANGLE, -0.20, -0.17, -0.01, -0.09, -0.17
ANGLE, -0.21, -0.18, -0.01, -0.02, -0.25
ANGLE, -0.23, -0.18, 0.00, 0.14, -0.37
ANGLE, -0.23, -0.19, 0.01, 0.11, -0.29
ANGLE, -0.23, -0.19, 0.40, 3.89, -0.25
ANGLE, -0.24, -0.20, 0.35, -0.08, -0.25
ANGLE, -0.24, -0.20, 0.31, -0.03, -0.25
ANGLE, -0.23, -0.20, 0.29, 0.09, -0.21
ANGLE, -0.23, -0.21, 0.25, -0.15, -0.17
ANGLE, -0.23, -0.21, 0.21, -0.12, -0.29
ANGLE, -0.26, -0.21, 0.19, 0.05, -0.50
ANGLE, -0.25, -0.22, 0.18, 0.03, -0.17
ANGLE, -0.24, -0.22, 0.17, 0.08, -0.17
ANGLE, -0.25, -0.22, 0.14, -0.08, -0.34
ANGLE, -0.25, -0.23, 0.12, -0.11, -0.21
ANGLE, -0.21, -0.22, 0.11, 0.06, 0.08
ANGLE, -0.22, -0.22, 0.10, -0.02, -0.25
ANGLE, -0.20, -0.22, 0.08, -0.14, 0.00
ANGLE, -0.18, -0.22, 0.06, -0.09, -0.04
ANGLE, -0.19, -0.21, 0.05, 0.02, -0.25
ANGLE, -0.20, -0.21, 0.06, 0.09, -0.30
ANGLE, -0.21, -0.21, 0.05, -0.05, -0.30
ANGLE, -0.20, -0.21, 0.06, 0.12, -0.13
ANGLE, -0.21, -0.21, 0.06, 0.12, -0.30
ANGLE, -0.23, -0.21, 0.05, -0.06, -0.42
ANGLE, -0.22, -0.21, 0.06, 0.14, -0.13
ANGLE, -0.21, -0.21, 0.06, 0.05, -0.08
ANGLE, -0.22, -0.21, 0.06, 0.12, -0.33
ANGLE, -0.21, -0.21, 0.06, 0.03, -0.13
ANGLE, -0.21, -0.21, 0.07, 0.12, -0.25
ANGLE, -0.21, -0.21, -0.33, -3.91, -0.21
