ANGLE, -12.50, -6.29, 0.24, 1.19, -19.87
ANGLE, -11.69, -6.83, 0.05, -1.68, -7.34
ANGLE, -6.77, -6.83, -0.04, -0.90, -6.36
ANGLE, -7.89, -6.93, -0.09, -0.47, -6.62
ANGLE, -7.47, -6.99, 0.25, 3.28, -1.22
ANGLE, -7.75, -7.06, 0.52, 2.98, -7.27
ANGLE, -4.94, -6.85, 0.65, 1.75, -5.17
ANGLE, -5.34, -6.70, 0.46, -1.21, -8.16
ANGLE, -3.28, -6.36, 0.50, 0.82, -3.19
ANGLE, -6.36, -6.36, 0.57, 1.21, -0.17
ANGLE, -6.36, -6.36, 0.24, -2.67, -0.13
ANGLE, -6.36, -6.36, -0.82, -10.39, -0.05
ANGLE, -1.55, -5.88, -0.40, 3.36, -8.01
ANGLE, -1.46, -5.43, -0.23, 1.36, -0.96
ANGLE, -1.43, -5.03, -0.19, 0.15, -1.18
ANGLE, -1.56, -4.69, 6.01, 61.78, -1.34
ANGLE, -4.69, -4.69, 6.06, 6.48, -6.49
ANGLE, -6.47, -4.87, 5.45, 0.00, 5.02
ANGLE, -5.85, -4.96, 4.94, 0.35, 0.26
ANGLE, -4.96, -4.96, 3.93, -5.22, 0.96
ANGLE, -4.96, -4.96, 2.26, -12.70, 0.17
ANGLE, -4.96, -4.96, 2.21, 1.71, 0.36
ANGLE, -4.96, -4.96, 1.85, -1.33, -1.93
ANGLE, -4.96, -4.96, 1.53, -1.36, 0.11
ANGLE, -0.08, -4.48, 1.64, 2.59, -1.28
ANGLE, -0.08, -4.04, 1.75, 2.79, -0.07
ANGLE, -0.08, -3.64, 1.97, 3.88, -0.07
ANGLE, -0.15, -3.29, 1.66, -1.08, -0.69
ANGLE, -0.15, -2.98, 1.45, -0.50, -0.13
ANGLE, -0.74, -2.75, 1.28, -0.20, -5.17
ANGLE, -0.73, -2.55, 0.89, -2.59, -0.56
ANGLE, -0.73, -2.37, 0.48, -3.27, -0.72
ANGLE, -0.75, -2.21, 1.04, 6.06, -1.08
ANGLE, -0.74, -2.06, 0.95, 0.14, -0.63
ANGLE, -0.71, -1.92, 1.24, 3.89, -0.51
ANGLE, -0.60, -1.79, 1.18, 0.69, 0.08
ANGLE, -0.61, -1.67, 0.76, -3.07, -0.60
ANGLE, -0.60, -1.57, 0.49, -1.89, -0.53
ANGLE, -0.63, -1.47, 0.24, -2.08, -0.99
ANGLE, -0.65, -1.39, 0.10, -1.11, -0.84
ANGLE, 0.17, -1.23, 0.36, 2.64, 9.46
ANGLE, 0.17, -1.09, 1.10, 7.84, 0.16
ANGLE, -0.33, -1.02, 1.10, 1.04, -4.79
ANGLE, -0.34, -0.95, 1.11, 1.25, -0.46
ANGLE, 0.02, -0.85, 0.94, -0.60, 3.02
ANGLE, 0.02, -0.76, 0.89, 0.41, 0.01
ANGLE, -0.16, -0.70, 0.64, -1.63, -1.19
ANGLE, -0.66, -0.70, 0.33, -2.43, -3.69
ANGLE, -1.10, -0.74, 0.18, -1.16, -15.25
ANGLE, -3.10, -0.98, -0.16, -3.28, -2.80
ANGLE, -2.12, -1.09, -0.71, -5.63, 8.36
ANGLE, 0.67, -0.91, -0.79, -1.51, 1.10
ANGLE, 0.66, -0.76, -0.78, -0.69, 0.53
ANGLE, 1.25, -0.56, -1.02, -3.17, 4.82
ANGLE, 0.06, -0.49, 0.02, 9.34, 0.06
ANGLE, 0.78, -0.37, -0.15, -1.60, 7.55
ANGLE, 0.75, -0.25, 0.24, 3.69, 0.55
ANGLE, 0.73, -0.16, 0.49, 2.76, 0.56
ANGLE, 0.70, -0.07, 0.10, -3.40, 0.53
ANGLE, 0.70, 0.01, -0.07, -1.65, 0.69
ANGLE, 0.70, 0.08, -0.37, -3.07, 0.67
ANGLE, 0.77, 0.15, -0.75, -4.10, 5.22
ANGLE, 0.79, 0.21, -0.58, 0.95, 0.95
ANGLE, 1.16, 0.31, -0.28, 2.41, 6.38
ANGLE, -2.46, 0.03, -0.15, 1.02, -2.35
ANGLE, 0.67, 0.09, -0.08, 0.56, 0.79
ANGLE, 0.66, 0.15, 0.09, 1.63, 0.60
ANGLE, 0.64, 0.20, 0.06, -0.27, 0.48
ANGLE, 0.61, 0.24, -0.09, -1.39, 0.43
ANGLE, 0.62, 0.28, -0.18, -0.98, 0.67
ANGLE, 0.61, 0.31, -0.13, 0.34, 0.55
ANGLE, 1.40, 0.42, -0.25, -1.40, 6.64
ANGLE, 5.12, 0.89, -0.23, 0.00, 4.75
ANGLE, 0.89, 0.89, -0.40, -2.00, 5.67
ANGLE, 0.89, 0.89, -0.41, -0.44, 6.73
ANGLE, 5.82, 1.38, -0.38, -0.09, -0.08
ANGLE, 6.03, 1.85, -0.34, -0.05, 7.68
ANGLE, 5.86, 2.25, -0.36, -0.50, 4.41
ANGLE, 4.84, 2.51, -0.13, 1.92, -4.29
ANGLE, 6.33, 2.89, 0.29, 4.06, 5.93
ANGLE, 6.13, 3.21, 0.47, 2.15, 4.04
ANGLE, 7.28, 3.62, -0.04, -4.64, 8.12
ANGLE, 8.33, 4.09, 0.02, 0.53, 7.44
ANGLE, 8.78, 4.56, 0.05, 0.27, 8.02
ANGLE, 4.56, 4.56, 0.16, 1.14, 13.79
ANGLE, 4.56, 4.56, -0.24, -3.81, 12.14
ANGLE, 9.76, 5.08, -0.42, -2.06, -9.65
ANGLE, 9.79, 5.55, -0.42, -0.37, -2.08
ANGLE, 8.79, 5.88, -0.41, -0.31, 0.00
ANGLE, 7.82, 6.07, -0.33, 0.38, -1.35
ANGLE, 7.08, 6.17, -0.31, -0.18, -0.04
ANGLE, 6.37, 6.19, -0.29, -0.09, -0.16
ANGLE, 5.87, 6.16, -0.32, -0.53, 1.40
ANGLE, 5.28, 6.07, -0.27, 0.15, -0.17
ANGLE, 4.76, 5.94, -0.26, -0.15, 0.00
ANGLE, 4.27, 5.77, -0.22, 0.11, -0.17
ANGLE, 3.83, 5.58, -0.20, -0.02, -0.25
ANGLE, 3.43, 5.36, -0.17, 0.11, -0.25
ANGLE, 3.07, 5.14, -0.15, 0.00, -0.17
ANGLE, 2.74, 4.90, -0.15, -0.15, -0.29
ANGLE, 2.45, 4.65, -0.13, 0.11, -0.21
ANGLE, 2.20, 4.41, -0.12, -0.11, -0.13
ANGLE, 1.97, 4.16, -0.11, 0.06, -0.13
ANGLE, 1.75, 3.92, -0.09, 0.05, -0.17
ANGLE, 1.57, 3.69, -0.10, -0.18, -0.13
ANGLE, 1.39, 3.46, -0.09, 0.05, -0.21
ANGLE, 1.22, 3.23, -0.08, 0.00, -0.29
ANGLE, 1.08, 3.02, -0.06, 0.06, -0.25
ANGLE, 0.94, 2.81, -0.04, 0.20, -0.25
ANGLE, 0.84, 2.61, -0.03, 0.03, -0.12
ANGLE, 0.73, 2.42, -0.05, -0.20, -0.25
ANGLE, 0.63, 2.24, -0.06, -0.14, -0.25
ANGLE, 0.54, 2.07, -0.06, -0.12, -0.25
ANGLE, 0.48, 1.92, -0.07, -0.11, -0.04
ANGLE, 0.42, 1.77, -0.06, -0.02, -0.13
ANGLE, 0.36, 1.63, -0.06, -0.09, -0.17
ANGLE, 0.31, 1.49, -0.07, -0.12, -0.17
ANGLE, 0.26, 1.37, -0.06, 0.06, -0.25
ANGLE, 0.21, 1.26, -0.05, 0.05, -0.17
ANGLE, 0.18, 1.15, -0.04, 0.02, -0.17
ANGLE, 0.15, 1.05, -0.05, -0.14, -0.13
ANGLE, 0.10, 0.95, -0.06, -0.11, -0.29
ANGLE, 0.07, 0.86, -0.05, 0.02, -0.17
ANGLE, 0.08, 0.79, -0.07, -0.21, 0.17
ANGLE, 0.08, 0.72, -0.05, 0.06, 0.00
ANGLE, 0.05, 0.65, -0.05, -0.05, -0.17
ANGLE, 0.00, 0.58, -0.06, -0.09, -0.46
ANGLE, -0.01, 0.52, -0.06, -0.14, -0.08
ANGLE, -0.01, 0.47, -0.07, -0.12, -0.04
ANGLE, -0.04, 0.42, -0.06, 0.02, -0.33
ANGLE, -0.05, 0.37, -0.06, -0.03, -0.12
ANGLE, -0.07, 0.33, -0.06, -0.03, -0.21
ANGLE, -0.08, 0.29, -0.05, -0.02, -0.17
ANGLE, -0.12, 0.25, -0.04, 0.02, -0.50
ANGLE, -0.12, 0.21, -0.04, 0.02, -0.08
ANGLE, -0.12, 0.18, -0.03, 0.00, -0.17
ANGLE, -0.13, 0.15, -0.04, -0.06, -0.25
ANGLE, -0.14, 0.12, -0.04, -0.11, -0.21
ANGLE, -0.16, 0.09, -0.04, -0.05, -0.34
ANGLE, -0.18, 0.06, -0.03, 0.06, -0.33
ANGLE, -0.17, 0.04, -0.05, -0.20, -0.12
ANGLE, -0.16, 0.02, -0.05, -0.03, -0.04
ANGLE, -0.14, 0.00, -0.05, -0.11, 0.00
ANGLE, -0.14, -0.01, -0.06, -0.08, -0.08
ANGLE, -0.16, -0.03, -0.03, 0.23, -0.38
ANGLE, -0.13, -0.04, -0.03, -0.09, 0.13
ANGLE, -0.17, -0.05, -0.04, -0.08, -0.55
ANGLE, -0.15, -0.06, -0.04, -0.08, 0.08
ANGLE, -0.16, -0.07, -0.05, -0.17, -0.25
ANGLE, -0.17, -0.08, -0.06, -0.06, -0.29
ANGLE, -0.18, -0.09, -0.07, -0.17, -0.21
ANGLE, -0.17, -0.10, -0.06, 0.05, -0.13
ANGLE, -0.18, -0.11, -0.05, -0.05, -0.21
ANGLE, -0.17, -0.11, -0.05, 0.02, -0.08
ANGLE, -0.21, -0.12, -0.06, -0.15, -0.59
ANGLE, -0.20, -0.13, -0.05, 0.03, -0.17
ANGLE, -0.20, -0.14, -0.06, -0.17, -0.17
ANGLE, -0.20, -0.14, -0.06, -0.06, -0.21
ANGLE, -0.19, -0.15, -0.07, -0.14, -0.13
